Date,Operator,Route,Direction,Stop Name,Stop ID,Boardings,Alightings
9/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Burleigh Heads,321299,0,3
9/03/2026,Surfside Buslines,764,North,Gold Coast Hwy at Burleigh Heads,321299,8,15
9/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Burleigh Heads,300018,1,1
9/03/2026,Surfside Buslines,752,East,Gold Coast Hwy at Burleigh Heads,300018,0,2
9/03/2026,Surfside Buslines,741,South,Gold Coast Hwy at Burleigh Heads,300018,0,2
9/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Burleigh Heads,321299,208,90
9/03/2026,Surfside Buslines,757,East,Gold Coast Hwy at Burleigh Heads,300018,1,41
9/03/2026,Surfside Buslines,754,South,Gold Coast Hwy at Burleigh Heads,300018,11,33
9/03/2026,Surfside Buslines,Route DH,Inbound,Gold Coast Hwy at Palm Beach Police Station,300411,1,1
9/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Palm Beach Police Station,300431,13,14
9/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Palm Beach Police Station,300411,12,9
9/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Palm Beach Police Station,300431,17,24
9/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Palm Beach Police Station,300411,35,6
9/03/2026,Surfside Buslines,Route DH,Inbound,Gold Coast Hwy at Palm Beach Police Station,300431,1,0
9/03/2026,Surfside Buslines,700,South,Golden Four Dr at Bilinga Beach SLSC,300127,3,2
9/03/2026,Surfside Buslines,760,North,Golden Four Dr at Bilinga Beach SLSC,300125,3,0
9/03/2026,Surfside Buslines,760,South,Golden Four Dr at Bilinga Beach SLSC,300127,2,3
9/03/2026,Surfside Buslines,700,North,Golden Four Dr at Bilinga Beach SLSC,300125,8,5
9/03/2026,Surfside Buslines,700,South,Golden Four Drive at St Monica's Catholic Church,300583,9,23
9/03/2026,Surfside Buslines,743,East,Golden Four Drive at St Monica's Catholic Church,300583,0,1
9/03/2026,Surfside Buslines,760,South,Golden Four Drive at St Monica's Catholic Church,300583,2,6
9/03/2026,Surfside Buslines,Route DH,Inbound,Golden Four Drive at St Monica's Catholic Church,300583,0,1
9/03/2026,Surfside Buslines,700,North,Golden Four Drive at St Monica's Catholic Church,300586,24,7
9/03/2026,Surfside Buslines,Standby,Inbound,Golden Four Drive at St Monica's Catholic Church,300583,0,1
9/03/2026,Surfside Buslines,3003,Inbound,Golden Four Drive at St Monica's Catholic Church,300586,15,0
9/03/2026,Surfside Buslines,3009,Inbound,Golden Four Drive at St Monica's Catholic Church,300586,2,0
9/03/2026,Surfside Buslines,767,Clockwise,Golden Four Drive at St Monica's Catholic Church,300583,0,1
9/03/2026,Surfside Buslines,3006,Inbound,Golden Four Drive at St Monica's Catholic Church,300586,4,0
9/03/2026,Surfside Buslines,760,North,Golden Four Drive at St Monica's Catholic Church,300586,5,2
9/03/2026,Surfside Buslines,767,Clockwise,Golden Four Drive at St Monica's Catholic Church,300586,1,0
9/03/2026,Surfside Buslines,760,South,McLean St at Queen Elizabeth Park,300223,1,32
9/03/2026,Surfside Buslines,768,South,McLean St at Queen Elizabeth Park,300223,0,6
9/03/2026,Surfside Buslines,700,South,McLean St at Queen Elizabeth Park,300223,2,68
9/03/2026,Surfside Buslines,755,East,McLean St at Queen Elizabeth Park,300223,0,1
9/03/2026,Surfside Buslines,Route DH,Inbound,McLean St at Queen Elizabeth Park,300223,0,4
9/03/2026,Surfside Buslines,Route DH,Inbound,Musgrave St at Kirra shops,300224,0,2
9/03/2026,Surfside Buslines,700,North,Musgrave St at Kirra shops,300224,74,30
9/03/2026,Surfside Buslines,768,South,Musgrave St at Kirra shops,300227,7,0
9/03/2026,Surfside Buslines,700,South,Musgrave St at Kirra shops,300227,40,52
9/03/2026,Surfside Buslines,760,North,Musgrave St at Kirra shops,300224,20,10
9/03/2026,Surfside Buslines,3006,Inbound,Musgrave St at Kirra shops,300224,2,0
9/03/2026,Surfside Buslines,768,North,Musgrave St at Kirra shops,300224,2,1
9/03/2026,Surfside Buslines,3003,Inbound,Musgrave St at Kirra shops,300224,5,0
9/03/2026,Surfside Buslines,760,South,Musgrave St at Kirra shops,300227,4,15
9/03/2026,Surfside Buslines,Route DH,Inbound,Musgrave St at Kirra shops,300227,2,1
9/03/2026,Surfside Buslines,777,North,Nineteenth Avenue,300417,17,13
9/03/2026,Surfside Buslines,777,South,Nineteenth Avenue,300425,5,13
9/03/2026,Surfside Buslines,765,South,Nineteenth Avenue,300425,23,9
9/03/2026,Surfside Buslines,743,East,Nineteenth Avenue,300425,0,1
9/03/2026,Surfside Buslines,Route DH,Inbound,Nineteenth Avenue,300425,1,0
9/03/2026,Surfside Buslines,765,North,Nineteenth Avenue,300417,9,12
9/03/2026,Surfside Buslines,Route DH,Inbound,Nineteenth Avenue,300417,0,1
9/03/2026,Surfside Buslines,Standby,Inbound,Nineteenth Avenue,300425,1,3
9/03/2026,Surfside Buslines,700,South,Nineteenth Avenue,300425,26,15
9/03/2026,Surfside Buslines,700,North,Nineteenth Avenue,300417,39,19
9/03/2026,Surfside Buslines,Standby,Inbound,Nineteenth Avenue,300417,1,1
9/03/2026,Surfside Buslines,765,North,Palm Beach,300413,45,23
9/03/2026,Surfside Buslines,777,North,Palm Beach,300413,32,14
9/03/2026,Surfside Buslines,700,South,Palm Beach,300429,47,60
9/03/2026,Surfside Buslines,700,South,Palm Beach,300413,0,1
9/03/2026,Surfside Buslines,Route DH,Inbound,Palm Beach,300429,0,2
9/03/2026,Surfside Buslines,765,South,Palm Beach,300429,15,26
9/03/2026,Surfside Buslines,765,South,Palm Beach,300413,0,2
9/03/2026,Surfside Buslines,741,South,Palm Beach,300429,0,1
9/03/2026,Surfside Buslines,700,North,Palm Beach,300413,83,12
9/03/2026,Surfside Buslines,Standby,Inbound,Palm Beach,300429,0,4
9/03/2026,Surfside Buslines,777,South,Palm Beach,300429,5,32
9/03/2026,Surfside Buslines,748,North,"Robina station, stop A",320922,24,8
9/03/2026,Surfside Buslines,755,East,"Robina station, stop A",320922,25,11
9/03/2026,Surfside Buslines,758,North,"Robina station, stop A",320922,9,11
9/03/2026,Surfside Buslines,747,North,"Robina station, stop B",320923,70,3
9/03/2026,Surfside Buslines,Route DH,Inbound,"Robina station, stop B",320923,1,0
9/03/2026,Surfside Buslines,758,South,"Robina station, stop C",320924,6,4
9/03/2026,Surfside Buslines,Route DH,Inbound,"Robina station, stop C",320924,9,3
9/03/2026,Surfside Buslines,750,East,"Robina station, stop C",320924,468,36
9/03/2026,Surfside Buslines,751,West,"Robina station, stop C",320924,0,3
9/03/2026,Surfside Buslines,755,West,"Robina station, stop C",320924,9,27
9/03/2026,Surfside Buslines,750,West,"Robina station, stop C",320924,0,1
9/03/2026,Surfside Buslines,3128,Inbound,"Robina station, stop C",320924,2,0
9/03/2026,Surfside Buslines,3116,Inbound,"Robina station, stop D",320925,2,0
9/03/2026,Surfside Buslines,752,West,"Robina station, stop D",320925,7,20
9/03/2026,Surfside Buslines,Route DH,Inbound,"Robina station, stop D",320925,1,1
9/03/2026,Surfside Buslines,748,South,"Robina station, stop D",320925,2,7
9/03/2026,Surfside Buslines,751,East,"Robina station, stop D",320925,29,0
9/03/2026,Surfside Buslines,3093,Inbound,"Robina station, stop D",320925,3,0
9/03/2026,Surfside Buslines,Standby,Inbound,"Robina station, stop D",320925,1,0
9/03/2026,Surfside Buslines,752,East,"Robina station, stop D",320925,20,4
9/03/2026,Surfside Buslines,759,South,"Robina station, stop D",320925,9,0
9/03/2026,Surfside Buslines,Route DH,Inbound,Robina Town Centre,300041,3,10
9/03/2026,Surfside Buslines,748,South,Robina Town Centre,300042,0,17
9/03/2026,Surfside Buslines,758,North,Robina Town Centre,300042,0,2
9/03/2026,Surfside Buslines,760,North,Robina Town Centre,300041,1,98
9/03/2026,Surfside Buslines,755,West,Robina Town Centre,300042,0,30
9/03/2026,Surfside Buslines,3341,Outbound,Robina Town Centre,300041,0,1
9/03/2026,Surfside Buslines,752,East,Robina Town Centre,300041,22,1
9/03/2026,Surfside Buslines,758,North,Robina Town Centre,300041,19,1
9/03/2026,Surfside Buslines,750,East,Robina Town Centre,300041,0,1
9/03/2026,Surfside Buslines,Standby,Inbound,Robina Town Centre,300042,5,0
9/03/2026,Surfside Buslines,759,South,Robina Town Centre,300042,24,5
9/03/2026,Surfside Buslines,765,South,Robina Town Centre,300042,221,6
9/03/2026,Surfside Buslines,760,South,Robina Town Centre,300042,93,1
9/03/2026,Surfside Buslines,Standby,Inbound,Robina Town Centre,300041,1,2
9/03/2026,Surfside Buslines,750,West,Robina Town Centre,300041,99,268
9/03/2026,Surfside Buslines,Route DH,Inbound,Robina Town Centre,300042,8,5
9/03/2026,Surfside Buslines,748,North,Robina Town Centre,300041,54,1
9/03/2026,Surfside Buslines,759,North,Robina Town Centre,300041,7,7
9/03/2026,Surfside Buslines,750,East,Robina Town Centre,300042,313,121
9/03/2026,Surfside Buslines,759,North,Robina Town Centre,300042,0,2
9/03/2026,Surfside Buslines,752,West,Robina Town Centre,300041,0,1
9/03/2026,Surfside Buslines,751,West,Robina Town Centre,300041,9,28
9/03/2026,Surfside Buslines,758,South,Robina Town Centre,300042,0,13
9/03/2026,Surfside Buslines,747,North,Robina Town Centre,300042,125,24
9/03/2026,Surfside Buslines,751,East,Robina Town Centre,300042,21,15
9/03/2026,Surfside Buslines,747,South,Robina Town Centre,300041,31,72
9/03/2026,Surfside Buslines,755,East,Robina Town Centre,300041,40,2
9/03/2026,Surfside Buslines,747,South,Robina Town Centre,300042,0,1
9/03/2026,Surfside Buslines,750,West,Robina Town Centre,300042,0,2
9/03/2026,Surfside Buslines,765,North,Robina Town Centre,300041,4,116
9/03/2026,Surfside Buslines,3089,Inbound,Robina Town Centre,300042,1,0
9/03/2026,Surfside Buslines,3128,Inbound,Robina Town Centre,300042,0,1
9/03/2026,Surfside Buslines,752,West,Robina Town Centre,300042,0,27
9/03/2026,Surfside Buslines,765,South,Scottsdale Dr at Christine Avenue,317720,22,7
9/03/2026,Surfside Buslines,765,North,Scottsdale Dr at Christine Avenue,317719,4,12
9/03/2026,Surfside Buslines,3026,Inbound,Scottsdale Dr at Christine Avenue,317719,1,0
9/03/2026,Surfside Buslines,3026,Inbound,Scottsdale Dr at Christine Avenue,317720,1,0
9/03/2026,Surfside Buslines,777,South,Twenty Seventh Avenue,300420,0,1
9/03/2026,Surfside Buslines,765,North,Twenty Seventh Avenue,300420,11,13
9/03/2026,Surfside Buslines,700,South,Twenty Seventh Avenue,300422,33,19
9/03/2026,Surfside Buslines,3009,Inbound,Twenty Seventh Avenue,300422,5,0
9/03/2026,Surfside Buslines,700,North,Twenty Seventh Avenue,300420,30,22
9/03/2026,Surfside Buslines,777,North,Twenty Seventh Avenue,300420,22,7
9/03/2026,Surfside Buslines,Route DH,Inbound,Twenty Seventh Avenue,300422,0,1
9/03/2026,Surfside Buslines,Standby,Inbound,Twenty Seventh Avenue,300422,1,2
9/03/2026,Surfside Buslines,765,South,Twenty Seventh Avenue,300422,16,6
9/03/2026,Surfside Buslines,777,South,Twenty Seventh Avenue,300422,8,18
9/03/2026,Surfside Buslines,Standby,Inbound,Twenty Seventh Avenue,300420,1,0
9/03/2026,Surfside Buslines,765,South,Varsity Lakes station,300051,158,42
9/03/2026,Surfside Buslines,760,North,Varsity Lakes station,300051,28,196
9/03/2026,Surfside Buslines,757,East,Varsity Lakes station,300051,46,11
9/03/2026,Surfside Buslines,760,South,Varsity Lakes station,300051,247,15
9/03/2026,Surfside Buslines,765,North,Varsity Lakes station,300051,90,93
9/03/2026,Surfside Buslines,Route DH,Inbound,Varsity Lakes station,300051,3,6
9/03/2026,Surfside Buslines,TX7,South,Varsity Lakes station,300051,0,4
9/03/2026,Surfside Buslines,759,North,Varsity Lakes station,300051,23,1
9/03/2026,Surfside Buslines,759,South,Varsity Lakes station,300051,7,12
9/03/2026,Surfside Buslines,753,North,Varsity Lakes station,300051,22,43
9/03/2026,Surfside Buslines,757,West,Varsity Lakes station,300051,19,21
9/03/2026,Surfside Buslines,Standby,Inbound,Varsity Lakes station,300051,0,15
9/03/2026,Surfside Buslines,753,South,Varsity Lakes station,300051,32,17
9/03/2026,Surfside Buslines,3005,Inbound,West Burleigh Rd at Dunlin Drive,300186,6,0
9/03/2026,Surfside Buslines,753,North,West Burleigh Rd at Dunlin Drive,300186,1,0
9/03/2026,Surfside Buslines,754,North,West Burleigh Rd at Dunlin Drive,300186,1,1
9/03/2026,Surfside Buslines,757,East,West Burleigh Rd at Dunlin Drive,300200,2,0
9/03/2026,Surfside Buslines,Route DH,Inbound,West Burleigh Rd at Dunlin Drive,300186,1,1
9/03/2026,Surfside Buslines,764,North,West Burleigh Rd at Dunlin Drive,300186,0,1
9/03/2026,Surfside Buslines,754,South,West Burleigh Rd at Dunlin Drive,300200,3,2
9/03/2026,Surfside Buslines,757,West,West Burleigh Rd at Dunlin Drive,300186,0,1
9/03/2026,Surfside Buslines,753,South,West Burleigh Rd at Dunlin Drive,300200,3,4
10/03/2026,Surfside Buslines,753,North,Classic Way at Treetops Plaza,300197,34,15
10/03/2026,Surfside Buslines,753,South,Classic Way at Treetops Plaza,319288,12,32
10/03/2026,Surfside Buslines,757,East,Classic Way at Treetops Plaza,319288,12,12
10/03/2026,Surfside Buslines,754,North,Classic Way at Treetops Plaza,300197,49,9
10/03/2026,Surfside Buslines,754,South,Classic Way at Treetops Plaza,319288,13,15
10/03/2026,Surfside Buslines,757,West,Classic Way at Treetops Plaza,300197,22,7
10/03/2026,Surfside Buslines,760,North,Coolangatta Central,300217,98,6
10/03/2026,Surfside Buslines,760,South,Coolangatta Central,300218,11,46
10/03/2026,Surfside Buslines,768,South,Coolangatta Central,300218,0,8
10/03/2026,Surfside Buslines,3003,Inbound,Coolangatta Central,300217,1,0
10/03/2026,Surfside Buslines,768,North,Coolangatta Central,300217,16,2
10/03/2026,Surfside Buslines,700,South,Coolangatta Central,300218,33,120
10/03/2026,Surfside Buslines,760,South,Coolangatta Central,300217,0,2
10/03/2026,Surfside Buslines,700,North,Coolangatta Central,300217,284,24
10/03/2026,Surfside Buslines,700,South,Coolangatta Central,300217,0,3
10/03/2026,Surfside Buslines,760,South,Currumbin Wildlife Sanctuary,300024,0,1
10/03/2026,Surfside Buslines,3006,Inbound,Currumbin Wildlife Sanctuary,300024,4,0
10/03/2026,Surfside Buslines,700,South,Currumbin Wildlife Sanctuary,300248,29,145
10/03/2026,Surfside Buslines,752,West,Currumbin Wildlife Sanctuary,300248,0,3
10/03/2026,Surfside Buslines,760,North,Currumbin Wildlife Sanctuary,300024,52,19
10/03/2026,Surfside Buslines,700,North,Currumbin Wildlife Sanctuary,300024,176,35
10/03/2026,Surfside Buslines,700,North,Currumbin Wildlife Sanctuary,300248,0,2
10/03/2026,Surfside Buslines,768,South,Currumbin Wildlife Sanctuary,300248,3,3
10/03/2026,Surfside Buslines,768,North,Currumbin Wildlife Sanctuary,300024,2,1
10/03/2026,Surfside Buslines,767,Clockwise,Currumbin Wildlife Sanctuary,300248,1,2
10/03/2026,Surfside Buslines,700,South,Currumbin Wildlife Sanctuary,300024,0,1
10/03/2026,Surfside Buslines,760,South,Currumbin Wildlife Sanctuary,300248,8,42
10/03/2026,Surfside Buslines,767,Clockwise,Currumbin Wildlife Sanctuary,300024,5,0
10/03/2026,Surfside Buslines,777,South,Gold Coast Airport,300008,77,496
10/03/2026,Surfside Buslines,700,South,Gold Coast Airport,300008,0,1
10/03/2026,Surfside Buslines,760,North,Gold Coast Airport,300008,189,61
10/03/2026,Surfside Buslines,777,North,Gold Coast Airport,300008,651,46
10/03/2026,Surfside Buslines,760,South,Gold Coast Airport,300008,94,182
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Burleigh Heads,300018,54,92
10/03/2026,Surfside Buslines,777,South,Gold Coast Hwy at Burleigh Heads,321299,0,1
10/03/2026,Surfside Buslines,753,North,Gold Coast Hwy at Burleigh Heads,321299,27,1
10/03/2026,Surfside Buslines,741,South,Gold Coast Hwy at Burleigh Heads,300018,0,6
10/03/2026,Surfside Buslines,754,South,Gold Coast Hwy at Burleigh Heads,300018,9,43
10/03/2026,Surfside Buslines,754,North,Gold Coast Hwy at Burleigh Heads,321299,39,4
10/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Burleigh Heads,321299,88,39
10/03/2026,Surfside Buslines,Route DH,Inbound,Gold Coast Hwy at Burleigh Heads,300018,2,0
10/03/2026,Surfside Buslines,764,North,Gold Coast Hwy at Burleigh Heads,321299,2,13
10/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Burleigh Heads,321299,0,7
10/03/2026,Surfside Buslines,3005,Inbound,Gold Coast Hwy at Burleigh Heads,321299,1,1
10/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Burleigh Heads,300018,190,331
10/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Burleigh Heads,321299,399,173
10/03/2026,Surfside Buslines,764,South,Gold Coast Hwy at Burleigh Heads,300018,15,2
10/03/2026,Surfside Buslines,757,East,Gold Coast Hwy at Burleigh Heads,300018,1,34
10/03/2026,Surfside Buslines,753,South,Gold Coast Hwy at Burleigh Heads,321299,0,1
10/03/2026,Surfside Buslines,753,South,Gold Coast Hwy at Burleigh Heads,300018,1,45
10/03/2026,Surfside Buslines,3006,Inbound,Gold Coast Hwy at Burleigh Heads,321299,6,0
10/03/2026,Surfside Buslines,777,South,Gold Coast Hwy at Burleigh Heads,300018,43,174
10/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Burleigh Heads,300018,0,2
10/03/2026,Surfside Buslines,750,East,Gold Coast Hwy at Burleigh Heads,300018,0,1
10/03/2026,Surfside Buslines,759,South,Gold Coast Hwy at Burleigh Heads,321299,0,1
10/03/2026,Surfside Buslines,757,West,Gold Coast Hwy at Burleigh Heads,321299,29,0
10/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Palm Beach Police Station,300411,37,9
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Palm Beach Police Station,300431,13,10
10/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Palm Beach Police Station,300411,4,5
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Palm Beach Police Station,300411,0,1
10/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Palm Beach Police Station,300431,47,27
10/03/2026,Surfside Buslines,700,North,Golden Four Dr at Bilinga Beach SLSC,300125,8,1
10/03/2026,Surfside Buslines,700,South,Golden Four Dr at Bilinga Beach SLSC,300127,9,5
10/03/2026,Surfside Buslines,760,North,Golden Four Dr at Bilinga Beach SLSC,300125,6,2
10/03/2026,Surfside Buslines,760,South,Golden Four Dr at Bilinga Beach SLSC,300127,1,4
10/03/2026,Surfside Buslines,700,South,Golden Four Drive at St Monica's Catholic Church,300586,0,1
10/03/2026,Surfside Buslines,700,South,Golden Four Drive at St Monica's Catholic Church,300583,17,36
10/03/2026,Surfside Buslines,752,West,Golden Four Drive at St Monica's Catholic Church,300583,0,1
10/03/2026,Surfside Buslines,3003,Inbound,Golden Four Drive at St Monica's Catholic Church,300586,16,0
10/03/2026,Surfside Buslines,760,North,Golden Four Drive at St Monica's Catholic Church,300586,6,2
10/03/2026,Surfside Buslines,760,South,Golden Four Drive at St Monica's Catholic Church,300583,4,8
10/03/2026,Surfside Buslines,767,Clockwise,Golden Four Drive at St Monica's Catholic Church,300583,3,1
10/03/2026,Surfside Buslines,768,North,Golden Four Drive at St Monica's Catholic Church,300586,0,2
10/03/2026,Surfside Buslines,3006,Inbound,Golden Four Drive at St Monica's Catholic Church,300586,4,0
10/03/2026,Surfside Buslines,768,South,Golden Four Drive at St Monica's Catholic Church,300583,4,2
10/03/2026,Surfside Buslines,700,North,Golden Four Drive at St Monica's Catholic Church,300586,36,10
10/03/2026,Surfside Buslines,767,Clockwise,Golden Four Drive at St Monica's Catholic Church,300586,1,1
10/03/2026,Surfside Buslines,760,South,Golden Four Drive at St Monica's Catholic Church,300586,0,3
10/03/2026,Surfside Buslines,700,South,McLean St at Queen Elizabeth Park,300223,11,115
10/03/2026,Surfside Buslines,752,West,McLean St at Queen Elizabeth Park,300223,0,3
10/03/2026,Surfside Buslines,760,South,McLean St at Queen Elizabeth Park,300223,2,24
10/03/2026,Surfside Buslines,741,South,McLean St at Queen Elizabeth Park,300223,0,3
10/03/2026,Surfside Buslines,768,South,McLean St at Queen Elizabeth Park,300223,0,8
10/03/2026,Surfside Buslines,700,South,Musgrave St at Kirra shops,300224,0,1
10/03/2026,Surfside Buslines,767,Clockwise,Musgrave St at Kirra shops,300224,0,1
10/03/2026,Surfside Buslines,760,North,Musgrave St at Kirra shops,300224,28,4
10/03/2026,Surfside Buslines,768,North,Musgrave St at Kirra shops,300224,0,2
10/03/2026,Surfside Buslines,768,South,Musgrave St at Kirra shops,300227,2,1
10/03/2026,Surfside Buslines,760,South,Musgrave St at Kirra shops,300227,10,14
10/03/2026,Surfside Buslines,3006,Inbound,Musgrave St at Kirra shops,300224,2,0
10/03/2026,Surfside Buslines,700,North,Musgrave St at Kirra shops,300224,92,30
10/03/2026,Surfside Buslines,700,South,Musgrave St at Kirra shops,300227,35,66
10/03/2026,Surfside Buslines,765,South,Nineteenth Avenue,300425,27,12
10/03/2026,Surfside Buslines,777,South,Nineteenth Avenue,300425,13,22
10/03/2026,Surfside Buslines,777,North,Nineteenth Avenue,300417,12,15
10/03/2026,Surfside Buslines,700,South,Nineteenth Avenue,300425,33,25
10/03/2026,Surfside Buslines,765,North,Nineteenth Avenue,300417,17,12
10/03/2026,Surfside Buslines,700,North,Nineteenth Avenue,300417,34,26
10/03/2026,Surfside Buslines,741,South,Palm Beach,300429,0,1
10/03/2026,Surfside Buslines,700,North,Palm Beach,300413,87,30
10/03/2026,Surfside Buslines,777,South,Palm Beach,300429,4,44
10/03/2026,Surfside Buslines,760,South,Palm Beach,300413,0,1
10/03/2026,Surfside Buslines,700,South,Palm Beach,300429,74,85
10/03/2026,Surfside Buslines,777,North,Palm Beach,300429,0,1
10/03/2026,Surfside Buslines,700,South,Palm Beach,300413,0,2
10/03/2026,Surfside Buslines,700,North,Palm Beach,300429,0,1
10/03/2026,Surfside Buslines,765,South,Palm Beach,300413,0,1
10/03/2026,Surfside Buslines,765,North,Palm Beach,300413,44,22
10/03/2026,Surfside Buslines,765,South,Palm Beach,300429,47,27
10/03/2026,Surfside Buslines,777,North,Palm Beach,300413,38,20
10/03/2026,Surfside Buslines,758,North,"Robina station, stop A",320922,9,2
10/03/2026,Surfside Buslines,748,North,"Robina station, stop A",320922,31,22
10/03/2026,Surfside Buslines,760,North,"Robina station, stop A",320922,0,2
10/03/2026,Surfside Buslines,755,East,"Robina station, stop A",320922,31,8
10/03/2026,Surfside Buslines,747,North,"Robina station, stop B",320923,68,0
10/03/2026,Surfside Buslines,758,South,"Robina station, stop C",320924,11,3
10/03/2026,Surfside Buslines,750,West,"Robina station, stop C",320924,0,23
10/03/2026,Surfside Buslines,750,East,"Robina station, stop C",320924,582,24
10/03/2026,Surfside Buslines,751,West,"Robina station, stop C",320924,0,1
10/03/2026,Surfside Buslines,755,West,"Robina station, stop C",320924,16,30
10/03/2026,Surfside Buslines,765,North,"Robina station, stop C",320924,0,1
10/03/2026,Surfside Buslines,748,South,"Robina station, stop D",320925,1,16
10/03/2026,Surfside Buslines,751,West,"Robina station, stop D",320925,0,1
10/03/2026,Surfside Buslines,751,East,"Robina station, stop D",320925,40,2
10/03/2026,Surfside Buslines,759,South,"Robina station, stop D",320925,18,1
10/03/2026,Surfside Buslines,3093,Inbound,"Robina station, stop D",320925,3,0
10/03/2026,Surfside Buslines,752,West,"Robina station, stop D",320925,17,22
10/03/2026,Surfside Buslines,748,North,"Robina station, stop D",320925,0,1
10/03/2026,Surfside Buslines,752,East,"Robina station, stop D",320925,4,10
10/03/2026,Surfside Buslines,3116,Inbound,"Robina station, stop D",320925,1,0
10/03/2026,Surfside Buslines,750,West,"Robina station, stop D",320925,0,1
10/03/2026,Surfside Buslines,750,West,Robina Town Centre,300041,90,269
10/03/2026,Surfside Buslines,760,North,Robina Town Centre,300042,0,1
10/03/2026,Surfside Buslines,750,East,Robina Town Centre,300042,380,146
10/03/2026,Surfside Buslines,755,West,Robina Town Centre,300042,2,46
10/03/2026,Surfside Buslines,760,North,Robina Town Centre,300041,6,81
10/03/2026,Surfside Buslines,751,West,Robina Town Centre,300041,10,23
10/03/2026,Surfside Buslines,760,South,Robina Town Centre,300042,62,0
10/03/2026,Surfside Buslines,750,East,Robina Town Centre,300041,0,3
10/03/2026,Surfside Buslines,752,West,Robina Town Centre,300042,11,35
10/03/2026,Surfside Buslines,747,South,Robina Town Centre,300041,25,77
10/03/2026,Surfside Buslines,715,East,Robina Town Centre,300041,0,2
10/03/2026,Surfside Buslines,758,South,Robina Town Centre,300042,1,21
10/03/2026,Surfside Buslines,748,North,Robina Town Centre,300041,87,2
10/03/2026,Surfside Buslines,759,North,Robina Town Centre,300042,0,1
10/03/2026,Surfside Buslines,755,East,Robina Town Centre,300041,38,3
10/03/2026,Surfside Buslines,758,North,Robina Town Centre,300041,22,0
10/03/2026,Surfside Buslines,748,South,Robina Town Centre,300042,0,18
10/03/2026,Surfside Buslines,747,North,Robina Town Centre,300042,128,15
10/03/2026,Surfside Buslines,752,East,Robina Town Centre,300041,25,1
10/03/2026,Surfside Buslines,760,South,Robina Town Centre,300041,1,0
10/03/2026,Surfside Buslines,758,North,Robina Town Centre,300042,0,1
10/03/2026,Surfside Buslines,713,South,Robina Town Centre,300041,0,4
10/03/2026,Surfside Buslines,759,North,Robina Town Centre,300041,6,10
10/03/2026,Surfside Buslines,765,South,Robina Town Centre,300042,168,5
10/03/2026,Surfside Buslines,751,East,Robina Town Centre,300042,32,14
10/03/2026,Surfside Buslines,765,North,Robina Town Centre,300041,7,118
10/03/2026,Surfside Buslines,759,South,Robina Town Centre,300042,25,11
10/03/2026,Surfside Buslines,747,South,Robina Town Centre,300042,0,4
10/03/2026,Surfside Buslines,765,North,Scottsdale Dr at Christine Avenue,317719,2,11
10/03/2026,Surfside Buslines,765,South,Scottsdale Dr at Christine Avenue,317720,19,8
10/03/2026,Surfside Buslines,777,North,Twenty Seventh Avenue,300420,21,13
10/03/2026,Surfside Buslines,700,South,Twenty Seventh Avenue,300422,31,26
10/03/2026,Surfside Buslines,765,South,Twenty Seventh Avenue,300422,38,9
10/03/2026,Surfside Buslines,777,South,Twenty Seventh Avenue,300422,5,20
10/03/2026,Surfside Buslines,765,North,Twenty Seventh Avenue,300420,41,7
10/03/2026,Surfside Buslines,700,North,Twenty Seventh Avenue,300422,0,1
10/03/2026,Surfside Buslines,700,North,Twenty Seventh Avenue,300420,52,11
10/03/2026,Surfside Buslines,760,South,Varsity Lakes station,300051,293,14
10/03/2026,Surfside Buslines,757,East,Varsity Lakes station,300051,45,14
10/03/2026,Surfside Buslines,759,South,Varsity Lakes station,300051,0,8
10/03/2026,Surfside Buslines,760,North,Varsity Lakes station,300051,32,280
10/03/2026,Surfside Buslines,753,South,Varsity Lakes station,300051,46,16
10/03/2026,Surfside Buslines,753,North,Varsity Lakes station,300051,23,28
10/03/2026,Surfside Buslines,757,West,Varsity Lakes station,300051,19,25
10/03/2026,Surfside Buslines,765,South,Varsity Lakes station,300051,194,24
10/03/2026,Surfside Buslines,755,West,Varsity Lakes station,300051,0,1
10/03/2026,Surfside Buslines,759,North,Varsity Lakes station,300051,43,1
10/03/2026,Surfside Buslines,765,North,Varsity Lakes station,300051,35,125
10/03/2026,Surfside Buslines,754,North,West Burleigh Rd at Dunlin Drive,300186,57,1
